Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
1,420,769,334,420,754
1,1266,2320,636,1266,1902
1,1252,2295,997,1252,2249
1,1266,2320,544,1266,1810
1,295,540,234,295,529
1,1266,2320,636,1266,1902
1,1266,2320,892,1266,2158
1,1252,2295,722,1252,1974
1,1266,2320,1008,1266,2274
1,1252,2295,538,1252,1790
1,2171,3578,620,2171,2791
1,2171,3578,1335,2171,3506
1,487,783,194,487,681
1,487,783,280,487,767
1,487,783,265,487,752
1,487,783,265,487,752
1,344,540,185,344,529
1,487,783,194,487,681
1,26,70,29,26,55
18,26,70,779,468,1247
9,26,70,257,234,491
16,3,9,90,48,138
9,1,2,9,9,18
15,1,2,15,15,30
13,1,2,13,13,26
4,1,2,4,4,8
20,13,35,328,260,588
14,1,2,9,14,23
22,1,2,16,22,38
4,1,2,3,4,7
14,1,2,10,14,24
26,2,5,77,52,129
2,2,5,6,4,10
9,11,30,168,99,267
6,13,35,103,78,181
22,13,35,376,286,662
8,13,35,137,104,241
9,1,4,27,9,36
15,2,5,35,30,65
26,2,5,61,52,113
25,2,5,53,50,103
4,2,5,8,8,16
7,2,5,21,14,35
28,2,5,83,56,139
16,2,5,30,32,62
15,1,2,10,15,25
8,1,2,5,8,13
2,1,2,1,2,3
24,1,2,21,24,45
15,1,2,9,15,24
11,1,4,33,11,44
6,2,5,13,12,25
19,2,5,40,38,78
1,2,5,2,2,4
6,9,25,86,54,140
9,9,25,128,81,209
19,9,25,271,171,442
26,1,2,25,26,51
3,2,5,6,6,12
29,2,5,81,58,139
9,1,2,6,9,15
26,1,2,25,26,51
21,1,2,20,21,41
30,1,2,22,30,52
17,1,2,12,17,29
5,8,21,63,40,103
5,2,5,15,10,25
4,2,5,12,8,20
21,2,5,61,42,103
26,2,5,75,52,127
6,2,5,17,12,29
13,2,5,31,26,57
6,1,4,13,6,19
1,1,4,2,1,3
8,9,25,124,72,196
13,9,25,202,117,319
1,461,742,266,461,727
1,461,742,251,461,712
1,755,1215,448,755,1203
1,1482,2384,854,1482,2336
1,461,742,266,461,727
1,1482,2384,568,1482,2050
1,1482,2384,568,1482,2050
1,461,742,251,461,712
1,461,742,266,461,727
6,24,64,156,144,300
1,45,120,73,45,118
9,59,159,871,531,1402
1,59,159,65,59,124
11,2,5,32,22,54
4,2,5,12,8,20
14,2,5,39,28,67
7,4,10,41,28,69
10,4,10,58,40,98
18,4,10,101,72,173
11,4,10,62,44,106
13,2,5,30,26,56
23,2,5,68,46,114
11,2,5,32,22,54
17,2,5,46,34,80
13,4,10,73,52,125
10,4,10,56,40,96
25,2,5,73,50,123
23,2,5,67,46,113
22,2,5,64,44,108
13,2,5,38,26,64
30,4,10,114,120,234
5,4,10,19,20,39
10,2,5,29,20,49
14,2,5,41,28,69
21,2,5,61,42,103
2,2,5,4,4,8
19,2,5,34,38,72
16,7,9,12,112,124
22,7,9,40,154,194
11,7,9,21,77,98
14,3,8,68,42,110
20,3,8,94,60,154
11,3,8,54,33,87
17,8,22,231,136,367
30,8,22,407,240,647
15,8,22,203,120,323
23,8,22,302,184,486
18,8,22,165,144,309
24,8,22,325,192,517
5,8,22,69,40,109
5,8,22,46,40,86
21,9,24,310,189,499
10,9,24,148,90,238
23,9,24,268,207,475
28,13,35,606,364,970
26,13,35,408,338,746
28,13,35,381,364,745
8,13,35,170,104,274
8,13,35,126,104,230
4,13,35,71,52,123
6,13,35,105,78,183
6,13,35,128,78,206
10,13,35,157,130,287
21,21,55,691,441,1132
12,21,55,401,252,653
6,38,50,69,228,297
2,38,50,10,76,86
2,38,50,11,76,87
20,38,50,220,760,980
21,42,54,241,882,1123
5,42,54,57,210,267
11,38,50,55,418,473
1,1266,2320,1008,1266,2274
1,1252,2295,951,1252,2203
1,420,769,334,420,754
1,420,769,334,420,754
1,420,769,341,420,761
1,295,540,223,295,518
1,1266,2320,961,1266,2227
1,1252,2295,997,1252,2249
1,295,540,240,295,535
1,1266,2320,961,1266,2227
1,1266,2320,1031,1266,2297
1,1912,3400,740,1912,2652
1,713,1120,362,713,1075
1,487,783,124,487,611
1,2171,3578,763,2171,2934
1,2171,3578,942,2171,3113
1,713,1120,250,713,963
1,713,1120,205,713,918
1,487,783,132,487,619
1,344,540,174,344,518
1,2171,3578,1335,2171,3506
7,26,70,303,182,485
1,26,70,34,26,60
14,26,70,606,364,970
26,3,9,147,78,225
18,2,5,40,36,76
17,2,5,37,34,71
2,2,5,4,4,8
2,1,2,2,2,4
9,1,2,8,9,17
29,2,5,86,58,144
30,2,5,89,60,149
12,1,2,12,12,24
19,1,2,17,19,36
9,1,2,8,9,17
14,11,30,262,154,416
16,11,30,299,176,475
8,11,30,150,88,238
8,11,30,150,88,238
19,2,5,55,38,93
19,2,5,55,38,93
21,9,25,326,189,515
29,1,2,28,29,57
27,1,2,26,27,53
9,11,30,114,99,213
16,2,5,34,32,66
12,2,5,25,24,49
14,1,4,35,14,49
15,1,4,38,15,53
22,9,25,253,198,451
12,9,25,138,108,246
15,2,5,44,30,74
16,1,2,15,16,31
19,2,5,44,38,82
28,2,5,64,56,120
15,1,2,15,15,30
2,1,2,2,2,4
14,1,4,41,14,55
6,1,4,18,6,24
3,1,2,2,3,5
26,1,2,15,26,41
1,1,4,2,1,3
20,1,4,43,20,63
15,2,5,29,30,59
29,2,5,55,58,113
3,1,2,3,3,6
17,2,5,32,34,66
14,2,5,27,28,55
25,2,5,48,50,98
5,1,2,3,5,8
14,1,2,8,14,22
2,8,21,25,16,41
4,8,21,50,32,82
27,2,5,57,54,111
5,1,4,14,5,19
14,1,4,40,14,54
16,2,5,34,32,66
5,2,5,11,10,21
1,1482,2384,854,1482,2336
1,1482,2384,854,1482,2336
26,45,120,1888,1170,3058
6,45,120,421,270,691
8,59,159,520,472,992
3,3,9,14,9,23
29,3,9,140,87,227
15,2,5,44,30,74
3,2,5,9,6,15
25,2,5,74,50,124
23,2,5,68,46,114
8,2,5,15,16,31
20,2,5,58,40,98
2,2,5,6,4,10
14,4,10,74,56,130
26,4,10,138,104,242
24,4,10,106,96,202
26,4,10,114,104,218
22,2,5,48,44,92
10,2,5,22,20,42
8,2,5,22,16,38
30,2,5,84,60,144
19,3,9,78,57,135
10,3,9,41,30,71
9,2,5,25,18,43
24,7,9,3,168,171
1,7,9,2,7,9
3,7,9,2,21,23
30,7,9,49,210,259
29,7,9,1,203,204
9,7,9,17,63,80
18,7,9,0,126,126
5,7,9,7,35,42
9,3,8,44,27,71
9,3,8,44,27,71
13,3,8,58,39,97
21,3,8,83,63,146
4,8,22,38,32,70
8,8,22,89,64,153
19,8,22,191,152,343
24,8,22,325,192,517
8,8,22,110,64,174
16,8,22,220,128,348
29,8,22,291,232,523
25,9,24,369,225,594
8,9,24,85,72,157
26,13,35,554,338,892
10,13,35,175,130,305
27,13,35,585,351,936
21,13,35,455,273,728
20,13,35,412,260,672
13,13,35,190,169,359
26,13,35,454,338,792
16,13,35,251,208,459
15,13,35,320,195,515
1,13,35,22,13,35
27,13,35,386,351,737
16,13,35,346,208,554
3,13,35,65,39,104
1,13,35,22,13,35
4,13,35,82,52,134
14,13,35,288,182,470
10,13,35,206,130,336
9,21,55,296,189,485
29,38,50,87,1102,1189
27,38,50,270,1026,1296
29,42,54,97,1218,1315
11,38,50,127,418,545
22,38,50,22,836,858
20,38,50,220,760,980
26,38,50,299,988,1287
8,42,54,1,336,337
1,1266,2320,1008,1266,2274
1,1266,2320,961,1266,2227
1,1252,2295,561,1252,1813
1,1252,2295,951,1252,2203
1,420,769,334,420,754
1,1252,2295,561,1252,1813
1,420,769,318,420,738
1,420,769,318,420,738
1,1252,2295,997,1252,2249
1,1898,3375,1443,1898,3341
1,1252,2295,882,1252,2134
1,420,769,211,420,631
1,1898,3375,735,1898,2633
1,1252,2295,722,1252,1974
1,1252,2295,630,1252,1882
1,713,1120,396,713,1109
1,2171,3578,942,2171,3113
1,1555,2443,864,1555,2419
1,1519,2443,484,1519,2003
1,1519,2443,826,1519,2345
1,2171,3578,835,2171,3006
1,344,540,174,344,518
1,713,1120,329,713,1042
1,713,1120,205,713,918
1,344,540,99,344,443
14,26,70,596,364,960
24,3,9,135,72,207
19,1,2,18,19,37
6,1,2,6,6,12
29,1,2,19,29,48
20,12,33,334,240,574
13,12,33,217,156,373
11,11,29,195,121,316
5,11,29,89,55,144
5,12,33,98,60,158
21,12,33,413,252,665
17,2,5,49,34,83
27,2,5,78,54,132
29,2,5,84,58,142
27,2,5,80,54,134
28,12,33,551,336,887
28,12,33,579,336,915
14,1,2,10,14,24
10,2,5,30,20,50
1,2,5,3,2,5
10,2,5,29,20,49
27,2,5,78,54,132
23,1,4,57,23,80
13,1,2,13,13,26
23,1,2,23,23,46
3,1,2,3,3,6
15,13,35,309,195,504
14,13,35,288,182,470
23,2,5,64,46,110
1,2,5,3,2,5
20,11,30,356,220,576
21,11,30,374,231,605
14,11,30,249,154,403
10,1,2,7,10,17
6,1,2,4,6,10
5,1,2,4,5,9
8,1,2,7,8,15
21,1,2,12,21,33
13,1,2,8,13,21
6,1,2,4,6,10
25,1,2,16,25,41
14,1,2,9,14,23
16,2,5,38,32,70
3,2,5,7,6,13
18,1,4,51,18,69
3,1,4,9,3,12
2,2,5,4,4,8
30,2,5,57,60,117
9,9,25,115,81,196
7,9,25,89,63,152
16,9,25,204,144,348
19,9,25,242,171,413
9,1,2,6,9,15
10,1,2,6,10,16
4,1,4,8,4,12
1,461,742,125,461,586
1,461,742,162,461,623
1,1482,2384,854,1482,2336
1,1482,2384,854,1482,2336
1,461,742,118,461,579
24,2,5,50,48,98
8,2,5,17,16,33
13,2,5,36,26,62
21,4,10,80,84,164
16,4,10,61,64,125
28,4,10,106,112,218
17,2,5,50,34,84
11,2,5,32,22,54
28,2,5,66,56,122
25,2,5,59,50,109
6,2,5,17,12,29
2,2,5,5,4,9
18,2,5,48,36,84
11,3,9,64,33,97
7,3,9,41,21,62
26,2,5,75,52,127
5,2,5,12,10,22
17,2,5,40,34,74
23,3,9,136,69,205
16,3,9,64,48,112
17,3,9,68,51,119
10,2,5,24,20,44
21,2,5,49,42,91
28,2,5,78,56,134
28,2,5,78,56,134
26,7,9,10,182,192
29,7,9,48,203,251
9,7,9,16,63,79
21,7,9,8,147,155
28,7,9,11,196,207
16,7,9,31,112,143
4,7,9,0,28,28
17,7,9,31,119,150
29,7,9,21,203,224
14,3,8,52,42,94
5,3,8,17,15,32
12,3,8,48,36,84
29,3,8,94,87,181
30,3,8,140,90,230
4,8,22,54,32,86
20,8,22,271,160,431
7,8,22,76,56,132
12,8,22,157,96,253
11,8,22,103,88,191
12,8,22,110,96,206
7,8,22,76,56,132
24,9,24,233,216,449
28,9,24,393,252,645
6,9,24,87,54,141
28,13,35,547,364,911
4,13,35,85,52,137
1,13,35,17,13,30
3,13,35,62,39,101
18,13,35,383,234,617
15,13,35,325,195,520
8,13,35,126,104,230
5,13,35,73,65,138
2,13,35,43,26,69
6,13,35,94,78,172
9,13,35,195,117,312
6,13,35,128,78,206
3,13,35,62,39,101
29,13,35,597,377,974
9,13,35,185,117,302
25,13,35,533,325,858
1,13,35,21,13,34
7,13,35,110,91,201
9,13,35,132,117,249
20,13,35,286,260,546
18,13,35,257,234,491
14,13,35,200,182,382
5,21,55,134,105,239
2,21,55,50,42,92
7,21,55,188,147,335
26,21,55,569,546,1115
12,21,55,401,252,653
2,42,54,22,84,106
23,38,50,230,874,1104
18,42,54,90,756,846
1,42,54,1,42,43
1,1266,2320,1008,1266,2274
1,1252,2295,561,1252,1813
1,420,769,341,420,761
1,308,565,155,308,463
1,1266,2320,636,1266,1902
1,420,769,203,420,623
1,1266,2320,544,1266,1810
1,420,769,318,420,738
1,1252,2295,997,1252,2249
1,1252,2295,997,1252,2249
1,1252,2295,538,1252,1790
1,420,769,249,420,669
1,1252,2295,538,1252,1790
1,713,1120,362,713,1075
1,1555,2443,717,1555,2272
1,1555,2443,790,1555,2345
1,2171,3578,656,2171,2827
1,487,783,265,487,752
1,344,540,77,344,421
1,713,1120,261,713,974
1,1519,2443,900,1519,2419
1,344,540,83,344,427
26,26,70,744,676,1420
29,26,70,1235,754,1989
12,26,70,511,312,823
16,13,35,341,208,549
24,13,35,511,312,823
3,8,21,25,24,49
7,8,21,59,56,115
4,1,2,2,4,6
5,1,2,3,5,8
10,13,35,213,130,343
2,13,35,43,26,69
5,12,33,84,60,144
7,12,33,117,84,201
1,1,2,1,1,2
4,1,2,2,4,6
16,1,2,10,16,26
14,2,5,41,28,69
22,2,5,64,44,108
3,2,5,9,6,15
14,1,2,14,14,28
2,1,2,2,2,4
5,2,5,10,10,20
4,2,5,8,8,16
29,9,25,457,261,718
11,1,2,10,11,21
16,1,2,16,16,32
8,1,2,7,8,15
5,9,25,75,45,120
8,9,25,120,72,192
16,9,25,240,144,384
13,2,5,38,26,64
11,2,5,32,22,54
9,1,2,9,9,18
5,1,2,5,5,10
4,11,29,71,44,115
28,2,5,81,56,137
3,2,5,9,6,15
24,12,33,330,288,618
12,12,33,165,144,309
9,1,4,22,9,31
15,1,4,37,15,52
11,1,2,11,11,22
8,1,2,8,8,16
16,1,4,35,16,51
10,1,4,22,10,32
15,1,4,32,15,47
9,1,4,21,9,30
27,1,4,62,27,89
13,1,2,8,13,21
5,2,5,14,10,24
12,2,5,34,24,58
10,2,5,28,20,48
26,9,25,390,234,624
10,9,25,150,90,240
6,9,25,90,54,144
6,8,21,62,48,110
24,8,21,246,192,438
19,1,2,11,19,30
6,9,25,77,54,131
4,2,5,12,8,20
26,2,5,75,52,127
1,461,742,147,461,608
1,1482,2384,735,1482,2217
1,1482,2384,592,1482,2074
1,461,742,185,461,646
1,1482,2384,473,1482,1955
1,1482,2384,854,1482,2336
1,1482,2384,568,1482,2050
22,24,64,697,528,1225
19,24,64,748,456,1204
25,24,64,648,600,1248
15,24,64,475,360,835
5,24,64,158,120,278
8,45,120,590,360,950
7,59,159,522,413,935
7,59,159,555,413,968
13,2,5,25,26,51
15,2,5,29,30,59
21,3,9,124,63,187
26,3,9,154,78,232
13,2,5,36,26,62
30,2,5,84,60,144
25,4,10,133,100,233
4,4,10,21,16,37
4,2,5,8,8,16
16,2,5,34,32,66
22,2,5,42,44,86
9,2,5,25,18,43
11,2,5,32,22,54
19,4,10,89,76,165
14,4,10,66,56,122
20,2,5,58,40,98
19,2,5,55,38,93
20,4,10,106,80,186
24,4,10,127,96,223
18,4,10,79,72,151
2,4,10,9,8,17
19,2,5,55,38,93
9,2,5,26,18,44
11,2,5,26,22,48
19,2,5,45,38,83
7,2,5,13,14,27
30,2,5,57,60,117
21,2,5,40,42,82
10,7,9,19,70,89
2,7,9,4,14,18
18,7,9,7,126,133
2,7,9,2,14,16
2,7,9,1,14,15
3,3,8,15,9,24
5,3,8,23,15,38
9,3,8,36,27,63
25,8,22,328,200,528
25,8,22,262,200,462
4,8,22,44,32,76
27,8,22,366,216,582
3,8,22,41,24,65
21,8,22,289,168,457
21,8,22,262,168,430
19,8,22,199,152,351
15,9,24,211,135,346
9,9,24,87,81,168
17,9,24,202,153,355
25,9,24,333,225,558
17,9,24,165,153,318
13,9,24,129,117,246
13,13,35,281,169,450
3,13,35,59,39,98
4,13,35,82,52,134
12,13,35,197,156,353
21,13,35,366,273,639
13,13,35,186,169,355
10,13,35,157,130,287
24,13,35,343,312,655
16,13,35,279,208,487
1,13,35,17,13,30
20,13,35,349,260,609
4,13,35,63,52,115
17,13,35,332,221,553
15,13,35,262,195,457
20,13,35,286,260,546
9,13,35,176,117,293
30,13,35,429,390,819
6,13,35,103,78,181
13,21,55,435,273,708
1,21,55,32,21,53
20,21,55,438,420,858
8,21,55,202,168,370
21,38,50,21,798,819
11,38,50,61,418,479
19,38,50,190,722,912
21,38,50,210,798,1008
25,38,50,250,950,1200
26,42,54,129,1092,1221
9,38,50,50,342,392
20,42,54,100,840,940
13,38,50,143,494,637
1,42,54,3,42,45
16,42,54,54,672,726
23,38,50,115,874,989
1,1266,2320,1008,1266,2274
1,1252,2295,882,1252,2134
1,420,769,341,420,761
1,1266,2320,961,1266,2227
1,420,769,318,420,738
1,295,540,240,295,535
1,1266,2320,752,1266,2018
1,295,540,240,295,535
1,2171,3578,1157,2171,3328
1,1519,2443,484,1519,2003
1,2171,3578,942,2171,3113
1,1555,2443,839,1555,2394
1,1083,1701,312,1083,1395
1,487,783,265,487,752
1,1519,2443,606,1519,2125
1,344,540,185,344,529
1,344,540,158,344,502
1,1083,1701,499,1083,1582
1,487,783,171,487,658
1,2171,3578,1335,2171,3506
1,26,70,29,26,55
13,3,9,52,39,91
27,3,9,123,81,204
26,1,4,77,26,103
12,1,4,36,12,48
6,1,2,6,6,12
24,1,2,24,24,48
29,1,2,16,29,45
8,2,5,22,16,38
18,2,5,50,36,86
24,13,35,394,312,706
20,1,2,15,20,35
14,1,2,13,14,27
8,12,33,157,96,253
24,13,35,410,312,722
20,2,5,56,40,96
30,2,5,84,60,144
2,2,5,5,4,9
9,2,5,24,18,42
16,1,2,15,16,31
1,1,2,1,1,2
9,9,25,128,81,209
6,11,30,112,66,178
3,11,30,56,33,89
24,11,30,449,264,713
23,2,5,68,46,114
26,2,5,77,52,129
29,2,5,68,58,126
28,2,5,66,56,122
17,11,30,318,187,505
10,2,5,30,20,50
5,1,2,3,5,8
7,1,2,6,7,13
1,1,2,1,1,2
24,2,5,55,48,103
25,2,5,58,50,108
7,1,4,17,7,24
27,1,4,66,27,93
27,2,5,62,54,116
18,2,5,41,36,77
29,2,5,67,58,125
28,2,5,64,56,120
15,1,4,37,15,52
14,1,4,35,14,49
29,9,25,450,261,711
1,461,742,185,461,646
1,1482,2384,592,1482,2074
1,1482,2384,592,1482,2074
3,24,64,116,72,188
4,45,120,295,180,475
6,59,159,590,354,944
1,59,159,71,59,130
5,2,5,14,10,24
5,2,5,14,10,24
17,2,5,50,34,84
28,4,10,129,112,241
11,4,10,51,44,95
2,4,10,9,8,17
30,2,5,87,60,147
16,2,5,46,32,78
19,2,5,40,38,78
19,2,5,40,38,78
27,3,9,123,81,204
21,3,9,96,63,159
10,4,10,39,40,79
3,4,10,12,12,24
21,2,5,61,42,103
16,2,5,34,32,66
14,3,9,61,42,103
10,2,5,30,20,50
10,2,5,30,20,50
4,3,9,16,12,28
25,3,9,103,75,178
11,3,9,44,33,77
19,4,10,74,76,150
28,4,10,109,112,221
10,7,9,1,70,71
14,7,9,12,98,110
6,7,9,5,42,47
26,7,9,10,182,192
29,7,9,53,203,256
12,7,9,22,84,106
11,7,9,9,77,86
3,7,9,0,21,21
22,3,8,87,66,153
29,3,8,94,87,181
22,8,22,298,176,474
19,8,22,262,152,414
16,8,22,161,128,289
5,8,22,68,40,108
30,8,22,328,240,568
24,8,22,325,192,517
24,8,22,331,192,523
29,9,24,421,261,682
22,9,24,319,198,517
10,13,35,143,130,273
4,13,35,87,52,139
6,13,35,128,78,206
1,13,35,21,13,34
30,13,35,587,390,977
7,13,35,122,91,213
12,13,35,188,156,344
13,13,35,281,169,450
29,13,35,425,377,802
7,13,35,137,91,228
13,13,35,277,169,446
7,13,35,144,91,235
3,13,35,65,39,104
26,13,35,563,338,901
1,13,35,21,13,34
27,13,35,585,351,936
17,13,35,368,221,589
21,13,35,330,273,603
21,13,35,447,273,720
13,13,35,277,169,446
15,21,55,494,315,809
23,38,50,265,874,1139
19,38,50,219,722,941
26,38,50,78,988,1066
4,42,54,9,168,177
26,38,50,26,988,1014
9,38,50,77,342,419
11,38,50,33,418,451
5,38,50,28,190,218
2,42,54,9,84,93
14,42,54,115,588,703
16,38,50,176,608,784
17,38,50,187,646,833
28,38,50,252,1064,1316
18,38,50,198,684,882
17,42,54,11,714,725
1,1252,2295,1020,1252,2272
1,420,769,334,420,754
1,1252,2295,997,1252,2249
1,1266,2320,1008,1266,2274
1,1252,2295,630,1252,1882
1,1555,2443,546,1555,2101
1,2171,3578,1264,2171,3435
1,344,540,185,344,529
1,1555,2443,864,1555,2419
1,1555,2443,790,1555,2345
1,1083,1701,244,1083,1327
1,487,783,155,487,642
1,487,783,241,487,728
1,344,540,158,344,502
1,344,540,158,344,502
1,344,540,99,344,443
1,713,1120,205,713,918
1,487,783,155,487,642
1,487,783,132,487,619
1,487,783,194,487,681
1,344,540,174,344,518
2,26,70,85,52,137
4,26,70,114,104,218
3,26,70,128,78,206
12,26,70,478,312,790
27,13,35,386,351,737
19,13,35,272,247,519
12,13,35,172,156,328
15,9,25,236,135,371
30,8,21,258,240,498
19,2,5,55,38,93
11,2,5,32,22,54
18,1,4,53,18,71
7,1,4,21,7,28
24,2,5,56,48,104
10,2,5,24,20,44
17,2,5,50,34,84
12,1,4,36,12,48
7,2,5,16,14,30
18,13,35,314,234,548
14,13,35,244,182,426
3,13,35,52,39,91
29,1,2,28,29,57
28,13,35,596,364,960
8,13,35,170,104,274
9,2,5,27,18,45
21,2,5,62,42,104
30,1,2,29,30,59
24,1,2,18,24,42
1,1,2,1,1,2
21,8,21,211,168,379
23,2,5,48,46,94
21,2,5,44,42,86
6,2,5,13,12,25
18,2,5,42,36,78
2,2,5,5,4,9
17,2,5,50,34,84
21,2,5,62,42,104
8,1,2,8,8,16
22,1,2,22,22,44
19,1,2,14,19,33
26,12,33,357,312,669
5,12,33,69,60,129
20,12,33,407,240,647
17,12,33,346,204,550
24,12,33,488,288,776
19,11,29,331,209,540
15,1,4,34,15,49
7,1,2,7,7,14
5,1,2,5,5,10
27,1,2,26,27,53
8,1,2,8,8,16
3,1,2,3,3,6
1,2,5,3,2,5
21,1,4,61,21,82
5,1,4,15,5,20
22,1,4,62,22,84
19,1,4,54,19,73
18,1,4,51,18,69
6,2,5,15,12,27
18,2,5,44,36,80
1,1482,2384,807,1482,2289
1,755,1215,411,755,1166
1,461,742,125,461,586
1,1482,2384,473,1482,1955
1,1482,2384,854,1482,2336
1,1482,2384,854,1482,2336
1,1482,2384,378,1482,1860
1,1482,2384,378,1482,1860
1,461,742,229,461,690
1,755,1215,205,755,960
1,755,1215,302,755,1057
1,461,742,125,461,586
28,24,64,1084,672,1756
7,24,64,217,168,385
4,45,120,238,180,418
4,45,120,281,180,461
7,3,9,41,21,62
27,4,10,113,108,221
26,4,10,109,104,213
13,4,10,75,52,127
4,3,9,21,12,33
18,2,5,52,36,88
3,2,5,9,6,15
6,2,5,11,12,23
5,2,5,10,10,20
2,2,5,6,4,10
13,2,5,38,26,64
4,2,5,12,8,20
5,2,5,15,10,25
6,2,5,17,12,29
11,4,10,64,44,108
2,2,5,5,4,9
15,2,5,35,30,65
19,2,5,40,38,78
20,2,5,58,40,98
14,2,5,41,28,69
29,2,5,68,58,126
28,3,9,113,84,197
20,3,9,80,60,140
16,2,5,30,32,62
13,7,9,1,91,92
1,7,9,2,7,9
23,7,9,44,161,205
16,7,9,29,112,141
30,7,9,57,210,267
18,7,9,0,126,126
6,7,9,0,42,42
17,7,9,6,119,125
11,7,9,9,77,86
2,7,9,4,14,18
29,7,9,55,203,258
27,3,8,107,81,188
7,8,22,64,56,120
14,8,22,184,112,296
28,8,22,263,224,487
8,8,22,80,64,144
15,8,22,207,120,327
23,8,22,211,184,395
26,9,24,384,234,618
1,9,24,12,9,21
5,9,24,49,45,94
25,13,35,533,325,858
12,13,35,260,156,416
16,13,35,251,208,459
22,13,35,361,286,647
14,13,35,303,182,485
5,13,35,108,65,173
7,13,35,144,91,235
24,13,35,520,312,832
5,13,35,107,65,172
17,13,35,297,221,518
13,13,35,186,169,355
6,13,35,94,78,172
30,13,35,524,390,914
4,13,35,85,52,137
16,13,35,341,208,549
9,13,35,132,117,249
20,13,35,314,260,574
16,13,35,341,208,549
26,21,55,827,546,1373
5,21,55,134,105,239
21,42,54,48,882,930
14,38,50,42,532,574
3,38,50,35,114,149
22,38,50,253,836,1089
13,42,54,44,546,590
7,42,54,69,294,363
12,38,50,132,456,588
6,38,50,6,228,234
9,38,50,90,342,432
20,42,54,2,840,842
21,38,50,63,798,861
12,42,54,60,504,564
22,42,54,252,924,1176
20,42,54,218,840,1058
1,1266,2320,752,1266,2018
1,1266,2320,636,1266,1902
1,1252,2295,745,1252,1997
1,1252,2295,1020,1252,2272
1,1266,2320,729,1266,1995
1,420,769,318,420,738
1,1266,2320,567,1266,1833
1,1252,2295,997,1252,2249
1,1252,2295,676,1252,1928
1,308,565,155,308,463
1,420,769,334,420,754
1,1266,2320,544,1266,1810
1,1252,2295,997,1252,2249
1,1252,2295,538,1252,1790
1,2171,3578,620,2171,2791
1,2171,3578,1264,2171,3435
1,1519,2443,826,1519,2345
1,1083,1701,244,1083,1327
1,1083,1701,550,1083,1633
1,344,540,77,344,421
1,344,540,99,344,443
1,713,1120,261,713,974
1,344,540,191,344,535
1,713,1120,261,713,974
1,487,783,194,487,681
1,2171,3578,620,2171,2791
1,713,1120,205,713,918
9,26,70,295,234,529
23,26,70,980,598,1578
17,26,70,736,442,1178
19,26,70,823,494,1317
16,3,9,86,48,134
9,8,21,77,72,149
1,8,21,9,8,17
25,13,35,533,325,858
22,13,35,469,286,755
24,2,5,71,48,119
15,2,5,35,30,65
7,2,5,21,14,35
9,2,5,27,18,45
15,2,5,44,30,74
30,2,5,89,60,149
18,2,5,53,36,89
11,2,5,32,22,54
8,1,4,19,8,27
5,2,5,15,10,25
3,2,5,9,6,15
25,2,5,48,50,98
18,2,5,34,36,70
24,2,5,46,48,94
20,1,4,50,20,70
30,1,4,74,30,104
25,1,2,25,25,50
20,1,2,20,20,40
12,1,2,12,12,24
4,2,5,12,8,20
13,2,5,38,26,64
18,11,30,299,198,497
13,11,30,216,143,359
16,8,21,164,128,292
10,11,29,160,110,270
11,11,29,195,121,316
21,11,29,372,231,603
22,1,2,12,22,34
28,12,33,385,336,721
22,12,33,302,264,566
13,12,33,264,156,420
18,11,29,314,198,512
30,1,2,17,30,47
11,1,2,6,11,17
29,8,21,353,232,585
23,8,21,280,184,464
14,1,2,8,14,22
18,8,21,166,144,310
6,1,2,6,6,12
1,1,2,1,1,2
25,8,21,315,200,515
18,8,21,226,144,370
21,8,21,264,168,432
1,461,742,185,461,646
1,1482,2384,521,1482,2003
1,1482,2384,878,1482,2360
1,1482,2384,592,1482,2074
1,1482,2384,854,1482,2336
1,755,1215,436,755,1191
1,1482,2384,854,1482,2336
1,1482,2384,854,1482,2336
6,24,64,190,144,334
28,24,64,1084,672,1756
15,45,120,1107,675,1782
10,45,120,534,450,984
4,45,120,233,180,413
25,2,5,59,50,109
15,2,5,35,30,65
12,2,5,23,24,47
25,4,10,145,100,245
1,4,10,6,4,10
29,4,10,122,116,238
2,4,10,8,8,16
23,2,5,67,46,113
9,2,5,17,18,35
4,2,5,8,8,16
12,2,5,26,24,50
11,2,5,24,22,46
5,2,5,14,10,24
2,2,5,6,4,10
8,2,5,15,16,31
13,2,5,25,26,51
25,4,10,115,100,215
3,2,5,6,6,12
16,2,5,30,32,62
9,2,5,21,18,39
26,2,5,60,52,112
11,4,10,65,44,109
5,4,10,30,20,50
5,2,5,10,10,20
19,7,9,7,133,140
30,7,9,1,210,211
12,7,9,10,84,94
17,7,9,23,119,142
26,3,8,128,78,206
24,3,8,93,72,165
22,8,22,202,176,378
18,8,22,244,144,388
9,8,22,84,72,156
6,8,22,60,48,108
27,8,22,247,216,463
24,8,22,220,192,412
15,8,22,167,120,287
6,9,24,84,54,138
12,9,24,143,108,251
4,9,24,56,36,92
14,9,24,197,126,323
17,13,35,350,221,571
10,13,35,213,130,343
15,13,35,257,195,452
30,13,35,492,390,882
2,13,35,43,26,69
15,13,35,320,195,515
27,13,35,575,351,926
19,13,35,391,247,638
26,13,35,372,338,710
3,13,35,43,39,82
24,13,35,511,312,823
21,13,35,366,273,639
8,13,35,114,104,218
11,13,35,227,143,370
